x model
592.6583452906984 2.9537141
592.6781145748837 2.9537141
592.6978845185122 2.9537141
592.7176551216061 2.9537141
592.7374263841873 2.9537141
592.7571983062778 2.9537141
592.7769708878997 2.9537141
592.7967441290748 2.9537141
592.8165180298255 2.9537141
592.8362925901732 2.953714
592.8560678101404 2.953714
592.8758436897489 2.953714
592.8956202290208 2.953714
592.915397427978 2.953714
592.9351752866426 2.953714
592.9549538050364 2.953714
592.9747329831816 2.953714
592.9945128211003 2.9537139
593.0142933188145 2.9537139
593.0340744763457 2.9537139
593.0538562937165 2.9537139
593.0736387709488 2.9537139
593.0934219080644 2.9537139
593.1132057050854 2.9537139
593.1329901620339 2.9537138
593.1527752789319 2.9537138
593.1725610558013 2.9537138
593.1923474926642 2.9537138
593.2121345895426 2.9537138
593.2319223464585 2.9537137
593.2517107634341 2.9537137
593.2714998404911 2.9537137
593.2912895776516 2.9537137
593.3110799749377 2.9537137
593.3308710323715 2.9537136
593.3506627499748 2.9537136
593.3704551277699 2.9537136
593.3902481657786 2.9537136
593.4100418640231 2.9537135
593.4298362225252 2.9537135
593.449631241307 2.9537135
593.4694269203907 2.9537135
593.4892232597981 2.9537134
593.5090202595513 2.9537134
593.5288179196723 2.9537134
593.5486162401833 2.9537134
593.5684152211062 2.9537133
593.5882148624629 2.9537133
593.6080151642757 2.9537133
593.6278161265664 2.9537132
593.6476177493572 2.9537132
593.66742003267 2.9537132
593.6872229765269 2.9537131
593.7070265809499 2.9537131
593.7268308459611 2.953713
593.7466357715824 2.953713
593.7664413578361 2.953713
593.786247604744 2.9537129
593.806054512328 2.9537129
593.8258620806106 2.9537128
593.8456703096135 2.9537128
593.8654791993587 2.9537127
593.8852887498684 2.9537127
593.9050989611648 2.9537126
593.9249098332696 2.9537126
593.9447213662049 2.9537125
593.9645335599929 2.9537125
593.9843464146556 2.9537124
594.004159930215 2.9537123
594.0239741066932 2.9537123
594.0437889441123 2.9537122
594.0636044424941 2.9537121
594.0834206018607 2.953712
594.1032374222344 2.953712
594.1230549036371 2.9537119
594.1428730460907 2.9537118
594.1626918496177 2.9537117
594.1825113142396 2.9537116
594.2023314399788 2.9537115
594.2221522268572 2.9537114
594.241973674897 2.9537113
594.2617957841201 2.9537112
594.2816185545486 2.9537111
594.3014419862047 2.9537109
594.3212660791103 2.9537108
594.3410908332875 2.9537107
594.3609162487581 2.9537105
594.3807423255447 2.9611097
594.400569063669 3.1105107
594.420396463153 3.1105105
594.440224524019 3.1105103
594.4600532462889 3.1105101
594.4798826299849 3.1105099
594.4997126751288 3.1105097
594.519543381743 3.1105094
594.5393747498495 3.1105092
594.55920677947 3.1105089
594.579039470627 3.1105086
594.5988728233424 3.1105083
594.6187068376382 3.1105079
594.6385415135366 3.1105075
594.6583768510595 3.1105071
594.6782128502291 3.1105066
594.6980495110674 3.1105061
594.7178868335968 3.1105055
594.7377248178389 3.1105046
594.7575634638159 3.1105033
594.77740277155 3.1105011
594.7972427410632 3.1104971
594.8170833723777 3.1104892
594.8369246655152 3.1104735
594.8567666204983 3.1104424
594.8766092373487 3.1103812
594.8964525160886 3.1102632
594.91629645674 3.1100402
594.9361410593252 3.1096287
594.9559863238661 3.108887
594.9758322503848 3.107583
594.9956788389032 3.1053474
595.0155260894438 3.1016116
595.0353740020286 3.0955294
595.0552225766792 3.0858879
595.0750718134182 3.0710167
595.0949217122675 3.0487189
595.1147722732491 3.0162546
595.1346234963853 2.970423
595.154475381698 2.9077888
595.1743279292094 2.8250873
595.1941811389415 2.7198053
595.2140350109165 2.5908662
595.2338895451564 2.4392725
595.2537447416832 2.2684985
595.2736006005194 2.0844405
595.2934571216866 1.8948383
595.3133143052072 1.7082621
595.3331721511031 1.532932
595.3530306593966 1.3757081
595.3728898301096 1.2415115
595.3927496632642 1.1332636
595.4126101588828 1.052245
595.4324713169872 0.9986777
595.4523331375995 0.9723222
595.4721956207418 0.9729409
595.4920587664365 1.0005431
595.5119225747053 1.0553792
595.5317870455704 1.1376845
595.551652179054 1.2472072
595.5715179751783 1.3826064
595.5913844339653 1.5408744
595.611251555437 1.7169911
595.6311193396157 1.9040079
595.6509877865233 2.0936502
595.6708568961819 2.2773452
595.6907266686139 2.447406
597.8804529100513 3.0587181
597.900396387902 3.0587111
597.9203405310066 3.0587028
597.9402853393873 3.0586932
597.9602308130663 3.0586817
597.9801769520658 3.0586678
598.000123756408 3.0586506
598.0200712261151 3.0586262
598.0400193612091 3.058575
598.0599681617126 3.0583872
598.0799176276474 3.0575158
598.0998677590359 3.0535895
598.1198185559002 3.0378091
598.1397700182627 2.9827703
598.1597221461452 2.8200864
598.1796749395704 2.4298108
598.1996283985601 1.7274585
598.2195825231368 0.8837454
598.2395373133223 0.2883169
598.2594927691392 0.0599694
598.2794488906096 0.0099391
598.2994056777555 0.0020533
598.3193631305995 0.0008794
598.3393212491634 0.0010631
598.3592800334698 0.0033797
598.3792394835405 0.0187845
598.3991995993978 0.1090518
598.4191603810641 0.4529228
598.4391218285616 1.1738996
598.4590839419124 2.0092092
598.4790467211386 2.6026913
598.4990101662627 2.8969564
598.5189742773067 3.0100069
598.5389390542928 3.0459135
598.5589044972434 3.0556698
598.5788706061805 3.0579875
598.5988373811265 3.0584878
598.6188048221035 3.0586001
598.6387729291337 3.0586368
598.6587417022394 3.0586578
598.6787111414427 3.0586737
598.698681246766 3.0586866
598.7186520182315 3.0586974
598.7386234558612 3.0587066
598.7585955596775 3.0587144
598.7785683297026 3.0587212
598.7985417659587 3.058727
598.818515868468 3.0587321
598.8384906372528 3.0587366
598.8584660723353 3.0587406
598.8784421737377 3.0587441
598.8984189414821 3.0587473
598.9183963755911 3.0587501
598.9383744760866 3.0587527
598.9583532429907 3.058755
598.9783326763261 3.058757
598.9983127761147 3.0587589
599.0182935423787 3.0587607
599.0382749751406 3.0587623
599.0582570744224 3.0587637
599.0782398402464 3.058765
599.0982232726349 3.0587663
599.11820737161 3.0587674
599.138192137194 3.0587685
599.1581775694092 3.0587694
599.1781636682778 3.0587703
599.1981504338219 3.0587712
599.2181378660639 3.058772
599.2381259650259 3.0587727
599.2581147307304 3.0587734
599.2781041631995 3.058774
599.2980942624554 3.0587746
599.3180850285203 3.0587752
599.3380764614163 3.0587757
599.3580685611662 3.0587762
599.3780613277917 3.0587767
599.3980547613153 3.0587771
599.4180488617591 3.0587775
599.4380436291456 3.0587779
599.4580390634966 3.0587783
599.4780351648349 3.0587786
599.4980319331822 3.0587789
599.5180293685612 3.0587793
599.5380274709939 3.0587796
599.5580262405026 3.0587798
599.5780256771097 3.0587801
599.5980257808371 3.0587804
599.6180265517075 3.0587806
599.6380279897429 3.0587808
599.6580300949655 3.058781
599.6780328673976 3.0587812
599.6980363070616 3.0587814
599.7180404139797 3.0587816
599.7380451881739 3.0587818
599.7580506296669 3.058782
599.7780567384807 3.0587821
599.7980635146374 3.0587823
599.8180709581596 3.0587824
599.8380790690694 3.0587825
599.858087847389 3.0587827
599.8780972931409 3.0587828
599.898107406347 3.0587829
599.9181181870299 3.058783
599.9381296352117 3.0587831
599.9581417509146 3.0587832
599.9781545341611 3.0587833
599.9981679849733 3.0587834
600.0181821033734 3.0587835
600.0381968893838 3.0587835
600.0582123430268 3.0587836
600.0782284643245 3.0587837
600.0982452532993 3.0587837
600.1182627099736 3.0587838
600.1382808343693 3.0587838
600.158299626509 3.0587839
600.178319086415 3.0587839
600.1983392141092 3.058784
600.2183600096141 3.058784
600.2383814729521 3.058784
600.2584036041455 3.0587841
600.2784264032163 3.0587841
600.2984498701869 3.0587841
600.3184740050797 3.0587841
600.3384988079168 3.0587841
600.3585242787206 3.0587841
600.3785504175132 3.0587841
600.3985772243173 3.0587841
600.4186046991548 3.0587841
600.4386328420479 3.0587841
600.4586616530194 3.0587841
600.4786911320911 3.0587841
600.4987212792854 3.058784
600.5187520946247 3.058784
600.5387835781313 3.058784
600.5588157298273 3.0587839
600.5788485497352 3.0587839
600.598882037877 3.0587838
600.6189161942754 3.0587837
600.6389510189523 3.0587837
600.6589865119303 3.0587836
600.6790226732314 3.0587835
600.6990595028783 3.0587834
600.7190970008928 3.0587833
600.7391351672975 3.0587832
600.7591740021147 3.0587831
600.7792135053666 3.0587829
600.7992536770755 3.0587828
600.8192945172636 3.0587826
600.8393360259536 3.0587824
600.8593782031672 3.0587822
600.8794210489273 3.0587819
600.8994645632558 3.0587816
600.9195087461751 3.0587813
600.9395535977076 3.0587809
600.9595991178755 3.0587803
600.9796453067012 3.0587775
600.9996921642067 3.0587456
601.0197396904148 3.058427
601.0397878853474 3.0562851
601.0598367490271 3.0469232
601.0798862814759 3.0211011
601.0999364827163 2.9787926
601.1199873527706 2.9449081
601.1400388916611 2.9495182
601.1600910994101 2.9881755
601.18014397604 3.0282216
601.2001975215729 3.0499463
601.2202517360312 3.057069
601.2403066194373 3.0585529
601.2603621718135 3.0587542
601.280418393182 3.0587721
601.3004752835652 3.0587728
601.3205328429855 2.9614988
601.3405910714652 2.8707461
601.3606499690262 2.8707452
601.3807095356915 2.8707441
601.4007697714829 2.8707429
601.4208306764228 2.8707416
601.4408922505339 2.87074
601.4609544938381 2.8707382
601.481017406358 2.8707361
601.5010809881155 2.8707336
601.5211452391335 2.8707305
601.5412101594338 2.870726
601.5612757490392 2.870717
601.5813420079717 2.8706935
601.6014089362536 2.8706231
601.6214765339075 2.8704086
601.6415448009554 2.869779
601.6616137374199 2.8680357
601.6816833433232 2.8635177
601.7017536186877 2.8526048
601.7218245635356 2.8281234
601.7418961778894 2.7773651
601.7619684617714 2.6808214
601.7820414152037 2.5142122
601.8021150382091 2.2571978
601.8221893308095 1.9090148
601.8422642930274 1.5019728
601.8623399248851 1.0964785
601.882416226405 0.7531233
601.9024931976094 0.5034989
601.9225708385206 0.344937
601.9426491491611 0.2569323
601.9627281295529 0.2192245
601.9828077797188 0.2207977
602.0028880996808 0.2621459
602.0229690894614 0.3552143
602.0430507490828 0.520783
602.0631330785675 0.7786779
602.0832160779378 1.1291556
602.1032997472159 1.5375345
602.1233840864244 1.9418383
602.1434690955855 2.2831293
602.1635547747215 2.5320452
602.1836411238548 2.6916998
602.203728143008 2.7833515
602.223815832203 2.8311338
602.2439041914624 2.8540006
602.2639932208084 2.864118
602.2840829202636 2.8682761
602.3041732898502 2.8698691
602.3242643295906 2.8704404
602.344356039507 2.8706339
602.364448419622 2.8706973
602.3845414699578 2.8707186
602.4046351905367 2.8707269
602.4247295813813 2.8707313
602.4448246425138 2.8707343
602.4649203739566 2.8707368
602.4850167757319 2.8707389
602.5051138478623 2.8707407
602.52521159037 2.8707424
602.5453100032773 2.8707438
602.5654090866068 2.8707451
602.5855088403807 2.8707462
602.6056092646215 2.8707472
602.6257103593513 2.8707482
602.6458121245928 2.870749
602.665914560368 2.8707498
602.6860176666996 2.8707505
602.7061214436098 2.8707511
602.726225891121 2.8707517
602.7463310092556 2.8707522
602.7664367980359 2.8707527
602.7865432574844 2.8707532
602.8066503876233 2.8707536
602.826758188475 2.870754
602.846866660062 2.8707543
602.8669758024066 2.8707546
602.8870856155312 2.870755
602.907196099458 2.8707552
602.9273072542096 2.8707555
602.9474190798085 2.8707558
602.9675315762765 2.870756
602.9876447436367 2.8707562
603.0077585819109 2.8707564
603.0278730911219 2.8707566
603.0479882712917 2.8707568
603.0681041224431 2.8707569
603.0882206445981 2.8707571
603.1083378377793 2.8707573
603.1284557020091 2.8707574
603.1485742373097 2.8707575
603.1686934437037 2.8707576
603.1888133212133 2.8707578
603.208933869861 2.8707579
603.229055089669 2.870758
603.24917698066 2.8707581
603.2692995428563 2.8707581
603.28942277628 2.8707582
603.309546680954 2.8707583
603.3296712569002 2.8707584
603.3497965041411 2.8707584
603.3699224226993 2.8707585
603.3900490125972 2.8707586
603.4101762738569 2.8707586
603.4303042065011 2.8707587
603.450432810552 2.8707587
603.470562086032 2.8707587
603.4906920329636 2.8707588
603.5108226513692 2.8707588
603.530953941271 2.8707588
603.5510859026917 2.8707589
603.5712185356535 2.8707589
603.591351840179 2.8707589
603.6114858162903 2.8707589
603.6316204640099 2.8707589
603.6517557833603 2.8707589
603.6718917743639 2.8707589
603.692028437043 2.8707589
603.7121657714201 2.8707589
603.7323037775176 2.8707589
603.7524424553579 2.8707589
603.7725818049634 2.8707589
603.7927218263563 2.8707589
603.8128625195594 2.8707589
603.8330038845949 2.8707589
603.8531459214853 2.8707588
603.8732886302528 2.8707588
603.8934320109199 2.8707588
603.9135760635091 2.8707588
603.9337207880429 2.8707587
603.9538661845436 2.8707587
603.9740122530334 2.8707586
603.994158993535 2.8707586
604.0143064060709 2.8707585
604.0344544906632 2.8707585
604.0546032473345 2.8707584
604.0747526761071 2.8707584
604.0949027770035 2.8707583
604.1150535500464 2.8707582
604.1352049952577 2.8707582
604.1553571126601 2.8707581
604.1755099022761 2.870758
604.1956633641279 2.8707579
604.215817498238 2.8707578
604.235972304629 2.8877752
604.2561277833231 2.8942422
604.2762839343429 2.8942421
604.2964407577107 2.894242
604.316598253449 2.8942418
604.33675642158 2.8942417
604.3569152621266 2.8942416
604.3770747751107 2.8942414
604.3972349605552 2.8942412
604.4173958184822 2.8942411
604.4375573489143 2.8942409
604.4577195518739 2.8942407
604.4778824273834 2.8942405
604.4980459754653 2.8942403
604.5182101961418 2.89424
604.5383750894357 2.8942398
604.5585406553691 2.8942395
604.5787068939647 2.8942392
604.5988738052448 2.8942389
604.6190413892319 2.8942386
604.6392096459485 2.8942383
604.6593785754168 2.8942379
604.6795481776595 2.8942376
604.6997184526988 2.8942371
604.7198894005575 2.8942367
604.7400610212575 2.8942362
604.7602333148218 2.8942357
604.7804062812726 2.8942352
604.8005799206322 2.8942346
604.8207542329233 2.894234
604.8409292181682 2.8942333
604.8611048763895 2.8942326
604.8812812076095 2.8942318
604.9014582118507 2.8942309
604.9216358891355 2.89423
604.9418142394863 2.8942289
604.9619932629257 2.8942278
604.9821729594762 2.8942266
605.0023533291601 2.8942252
605.022534372 2.8942238
605.0427160880181 2.8942221
605.062898477237 2.8942203
605.0830815396793 2.8942182
605.1032652753672 2.894216
605.1234496843234 2.8942134
605.1436347665701 2.8942105
605.16382052213 2.8942072
605.1840069510255 2.8942035
605.2041940532789 2.8941992
605.2243818289129 2.8941942
605.2445702779497 2.8941884
605.264759400412 2.8941816
605.2849491963223 2.8941736
605.3051396657027 2.894164
605.3253308085759 2.8941524
605.3455226249645 2.8941381
605.3657151148907 2.8941204
605.3859082783772 2.894098
605.4061021154464 2.894069
605.4262966261207 2.8940305
605.4464918104225 2.8939779
605.4666876683744 2.8939033
605.4868841999989 2.893792
605.5070814053183 2.8936141
605.5272792843554 2.8932869
605.5474778371324 2.889718
605.5676770636718 2.6936113
605.587876963996 0.6638605
605.6080775381278 0.0003296
605.6282787860893 2e-07
605.6484807079032 0.0003374
605.6686833035919 0.6691404
605.6888865731779 2.695269
605.7090905166837 2.8897576
605.7292951341317 2.8932885
605.7495004255444 2.8936149
605.7697063909444 2.8937926
605.789913030354 2.8939038
605.8101203437959 2.8939783
605.8303283312924 2.8940308
605.8505369928661 2.8940693
605.8707463285394 2.8940983
605.8909563383348 2.8941207
605.9111670222749 2.8941384
605.9313783803821 2.8941527
605.9515904126786 2.8941643
605.9718031191874 2.8941739
605.9920164999307 2.8941819
606.0122305549312 2.8941887
606.0324452842111 2.8941945
606.052660687793 2.8941995
606.0728767656996 2.8942038
606.0930935179531 2.8942075
606.113310944576 2.8942108
606.1335290455911 2.8942137
606.1537478210207 2.8942163
606.1739672708871 2.8942186
606.1941873952132 2.8942206
606.2144081940212 2.8942225
606.2346296673338 2.8942241
606.2548518151733 2.8942256
606.2750746375624 2.894227
606.2952981345233 2.8942282
606.3155223060788 2.8942294
606.3357471522513 2.8942304
606.3559726730634 2.8942313
606.3761988685374 2.8942322
606.3964257386959 2.894233
606.4166532835616 2.8942338
606.4368815031565 2.8942345
606.4571103975037 2.8942351
606.4773399666253 2.8942357
606.4975702105439 2.8942362
606.5178011292822 2.8942368
606.5380327228626 2.8942372
606.5582649913075 2.8942377
606.5784979346394 2.8942381
606.598731552881 2.8942385
606.6189658460546 2.8942389
606.639200814183 2.8942392
606.6594364572884 2.8942396
606.6796727753936 2.8942399
606.6999097685208 2.8942402
606.7201474366927 2.8942404
606.740385779932 2.8942407
606.7606247982609 2.894241
606.7808644917021 2.8942412
606.801104860278 2.8942414
606.8213459040111 2.8942416
606.8415876229242 2.8942418
606.8618300170394 2.894242
606.8820730863796 2.8942422
606.9023168309672 2.8942424
606.9225612508246 2.8942425
606.9428063459744 2.8942427
606.9630521164393 2.8942428
606.9832985622417 2.894243
607.0035456834039 2.8942431
607.0237934799487 2.8942433
607.0440419518985 2.8942434
607.064291099276 2.8942435
607.0845409221035 2.8942436
607.1047914204038 2.8942437
607.1250425941993 2.8942438
607.1452944435123 2.8942439
607.1655469683657 2.894244
607.1858001687818 2.8942441
607.2060540447833 2.8942442
607.2263085963926 2.8942443
607.2465638236323 2.8942444
607.2668197265249 2.8942445
607.287076305093 2.8942445
607.3073335593591 2.8942446
607.3275914893457 2.8942447
607.3478500950755 2.8942448
607.3681093765707 2.9155023
607.3883693338543 2.9495709
607.4086299669484 2.949571
607.4288912758757 2.949571
607.449153260659 2.9495711
607.4694159213207 2.9495711
607.489679257883 2.9495712
607.5099432703688 2.9495712
607.5302079588007 2.9495713
607.5504733232011 2.9495713
607.5707393635925 2.9495714
607.5910060799974 2.9495714
607.6112734724387 2.9495715
607.6315415409387 2.9495715
607.6518102855198 2.9495715
607.6720797062048 2.9495716
607.6923498030162 2.9495716
607.7126205759765 2.9495716
607.7328920251083 2.9495717
607.7531641504341 2.9495717
607.7734369519766 2.9495717
607.7937104297581 2.9495718
607.8139845838014 2.9495718
607.8342594141291 2.9495718
607.8545349207634 2.9495718
607.874811103727 2.9495719
607.8950879630428 2.9495719
607.915365498733 2.9495719
607.9356437108202 2.9495719
607.9559225993271 2.9495719
607.9762021642762 2.949572
607.9964824056899 2.949572
608.0167633235911 2.949572
608.0370449180023 2.949572
608.0573271889457 2.949572
608.0776101364443 2.949572
608.0978937605203 2.949572
608.1181780611965 2.949572
608.1384630384955 2.949572
608.1587486924398 2.949572
608.1790350230519 2.949572
608.1993220303546 2.949572
608.21960971437 2.949572
608.2398980751212 2.9495719
608.2601871126305 2.9495719
608.2804768269207 2.9495719
608.300767218014 2.9495718
608.3210582859333 2.9495716
608.3413500307009 2.949571
608.3616424523395 2.949569
608.3819355508721 2.9495627
608.4022293263206 2.9495437
608.4225237787078 2.9494909
608.4428189080566 2.9493542
608.4631147143892 2.9490271
608.4834111977283 2.9483044
608.5037083580966 2.946832
608.5240061955166 2.9440707
608.5443047100107 2.9393152
608.5646039016017 2.9318181
608.5849037703123 2.921045
608.6052043161648 2.9070235
608.625505539182 2.8906554
608.6458074393862 2.8738106
608.6661100168003 2.8590605
608.6864132714469 2.8490629
608.7067172033484 2.8457949
608.7270218125274 2.8499301
608.7473270990065 2.8606197
608.7676330628086 2.8757676
608.7879397039559 2.8926854
608.808247022471 2.9088576
608.8285550183768 2.9225219
608.8488636916957 2.9328913
608.8691730424503 2.9400242
608.8894830706631 2.9444988
608.9097937763571 2.947069
608.9301051595543 2.9484251
608.9504172202778 2.9490837
608.9707299585501 2.9493786
608.9910433743935 2.9495006
609.011357467831 2.9495472
609.031672238885 2.9495638
609.051987687578 2.9495692
609.0723038139328 2.9495709
609.092620617972 2.9495714
609.1129380997179 2.9495716
609.1332562591937 2.9495716
609.1535750964214 2.9495717
609.173894611424 2.9495717
609.1942148042237 2.9495717
609.2145356748437 2.9495717
609.2348572233061 2.9495716
609.2551794496338 2.9495716
609.2755023538491 2.9495716
609.2958259359751 2.9495716
609.3161501960341 2.9495715
609.3364751340487 2.9495715
609.3568007500414 2.9495714
609.3771270440352 2.9495714
609.3974540160524 2.9495713
609.4177816661156 2.9495712
609.4381099942477 2.9495712
609.4584390004711 2.9495711
609.4787686848085 2.949571
609.4990990472825 2.9495709
609.5194300879156 2.9495708
609.5397618067306 2.9495707
609.5600942037499 2.9495705
609.5804272789965 2.9495704
609.6007610324926 2.9495702
609.6210954642613 2.94957
609.6414305743248 2.9495698
609.6617663627056 2.9495696
609.682102829427 2.9495693
609.702439974511 2.949569
609.7227777979806 2.9495687
609.7431162998582 2.9495683
609.7634554801665 2.9495677
609.7837953389281 2.949567
609.8041358761658 2.9495658
609.8244770919019 2.9495634
609.8448189861595 2.9495574
609.8651615589607 2.9495389
609.8855048103286 2.9494773
609.9058487402857 2.9492744
609.9261933488543 2.9486435
609.9465386360575 2.9468389
609.9668846019179 2.9421476
609.9872312464577 2.9311498
610.0075785697 2.9080464
610.0279265716672 2.8648436
610.0482752523822 2.7934986
610.0686246118672 2.6904198
610.0889746501451 2.5615549
610.1093253672386 2.4242402
610.1296767631702 2.3031662
610.1500288379627 2.2222875
610.1703815916387 2.1973771
610.1907350242208 2.2320677
610.2110891357315 2.3171667
610.2314439261938 2.4328001
610.2517993956302 2.5116915
610.272155544063 2.5277379
610.2925123715154 2.6004475
610.3128698780097 2.6454777
610.3332280635686 2.6692639
610.3535869282148 2.6803406
610.3739464719711 2.6858728
610.39430669486 2.6904617
610.4146675969041 2.6964073
610.435029178126 2.7044461
610.4553914385486 2.7144226
610.4757543781944 2.7257467
610.4961179970861 2.7376732
610.5164822952462 2.7494683
610.5368472726977 2.760507
610.5572129294628 2.7703162
610.5775792655647 2.7785641
610.5979462810258 2.7849847
610.6183139758685 2.7892139
610.6386823501158 2.7905023
610.6590514037903 2.7872671
610.6794211369146 2.7764779
610.6997915495115 2.7529878
610.7201626416033 2.7091352
610.7405344132131 2.635225
610.7609068643634 2.5216099
610.7812799950767 2.3626006
610.8016538053761 2.1610627
610.8220282952839 1.9309855
610.8424034648226 1.6954006
610.8627793140154 1.4799058
610.8831558428845 1.3055683
610.9035330514531 1.1853495
610.9239109397433 1.125013
610.9442895077782 1.1262412
610.9646687555802 1.1890155
610.9850486831721 1.3115615
611.0054292905764 1.4878949
611.0258105778161 1.7047266
611.0461925449137 1.9407026
611.0665751918917 2.1701702
611.086958518773 2.3703573
611.1073425255804 2.5277447
611.1277272123365 2.639948
611.1481125790636 2.7130062
611.1684986257849 2.7567639
611.1888853525227 2.7810216
611.2092727592999 2.7935291
611.2296608461393 2.7995487
611.2500496130632 2.8022598
611.2704390600946 2.8034047
611.290829187256 2.803859
611.3112199945703 2.804029
611.33161148206 2.8040895
611.3520036497479 2.8041103
611.3723964976566 2.8041177
611.3927900258088 2.8041206
611.4131842342273 2.8041221
611.4335791229347 2.8041232
611.4539746919535 2.804124
611.4743709413069 2.8041247
611.4947678710171 2.8041253
611.5151654811071 2.8041258
611.5355637715995 2.8041263
611.5559627425168 2.8041268
611.576362393882 2.8041272
611.5967627257178 2.8041275
611.6171637380465 2.8041278
611.6375654308913 2.8041281
611.6579678042744 2.8041284
611.6783708582191 2.8041286
611.6987745927477 2.8041288
611.7191790078829 2.8041291
611.7395841036474 2.8041292
611.759989880064 2.8041294
611.7803963371556 2.8041296
611.8008034749445 2.8041297
611.8212112934536 2.8041299
611.8416197927057 2.80413
611.8620289727234 2.8041301
611.8824388335294 2.8041302
611.9028493751464 2.8041303
611.923260597597 2.8041304
611.9436725009042 2.8041305
611.9640850850907 2.8041306
611.984498350179 2.8041307
612.0049122961917 2.8041308
612.0253269231519 2.8041308
612.0457422310819 2.8041309
612.0661582200048 2.804131
612.0865748899432 2.804131
612.1069922409197 2.8041311
612.127410272957 2.8041311
612.147828986078 2.8041312
612.1682483803053 2.8041312
612.1886684556616 2.8041313
612.2090892121696 2.8041313
612.2295106498522 2.8041313
612.2499327687319 2.8041314
612.2703555688315 2.8041314
612.2907790501738 2.8041314
612.3112032127815 2.8041315
612.3316280566773 2.8041315
612.3520535818839 2.8041315
612.372479788424 2.8041316
612.3929066763205 2.8041316
612.4133342455959 2.8041316
612.433762496273 2.8041316
612.4541914283747 2.8041316
612.4746210419235 2.8041317
612.4950513369422 2.8041317
612.5154823134535 2.8041317
612.5359139714802 2.8041317
612.5563463110451 2.8041317
612.5767793321709 2.8041317
612.5972130348803 2.8041317
612.6176474191959 2.8041318
612.6380824851406 2.8041318
612.658518232737 2.8041318
612.6789546620081 2.8041318
612.6993917729765 2.8041318
612.7198295656647 2.8041318
612.7402680400958 2.8041318
612.7607071962924 2.8041318
612.7811470342771 2.8041318
612.801587554073 2.8041318
612.8220287557024 2.8041318
612.8424706391884 2.8041318
612.8629132045534 2.8041318
612.8833564518206 2.8041318
612.9038003810125 2.8041318
612.9242449921517 2.7981371
612.9446902852611 2.7925666
612.9651362603637 2.7925666
612.9855829174818 2.7925666
613.0060302566382 2.7925666
613.0264782778561 2.7925666
613.0469269811578 2.7925666
613.0673763665661 2.7925666
613.0878264341039 2.7925666
613.108277183794 2.7925666
613.128728615659 2.7925665
613.1491807297216 2.7925665
613.169633526005 2.7925665
613.1900870045313 2.7925665
613.2105411653238 2.7925665
613.2309960084049 2.7925664
613.2514515337975 2.7925664
613.2719077415244 2.7925664
613.2923646316084 2.7925664
613.3128222040721 2.7925663
613.3332804589382 2.7925663
613.3537393962299 2.7925663
613.3741990159696 2.7925662
613.39465931818 2.7925662
613.415120302884 2.7925661
613.4355819701045 2.7925661
613.4560443198641 2.7925661
613.4765073521855 2.792566
613.4969710670917 2.792566
613.5174354646053 2.7925659
613.5379005447492 2.7925659
613.558366307546 2.7925658
613.5788327530186 2.7925657
613.5992998811896 2.7925657
613.6197676920818 2.7925656
613.6402361857183 2.7925655
613.6607053621216 2.7925654
613.6811752213144 2.7925654
613.7016457633198 2.7925653
613.7221169881601 2.7925652
613.7425888958586 2.7925651
613.7630614864377 2.7925649
613.7835347599204 2.7925648
613.8040087163292 2.7925647
613.8244833556872 2.7925646
613.8449586780171 2.7925644
613.8654346833415 2.7925643
613.8859113716833 2.7925641
613.9063887430653 2.7925639
613.9268667975103 2.7925637
613.9473455350411 2.7925635
613.9678249556805 2.7925632
613.9883050594512 2.792563
614.008785846376 2.7925626
614.0292673164778 2.7925622
614.0497494697792 2.7925616
614.0702323063031 2.7925606
614.0907158260721 2.7925587
614.1112000291095 2.792555
614.1316849154375 2.7925475
614.1521704850793 2.7925322
614.1726567380575 2.7925013
614.193143674395 2.79244
614.2136312941144 2.7923213
614.2341195972388 2.7920969
614.2546085837907 2.7916839
614.275098253793 2.7909433
614.2955886072687 2.7896513
614.3160796442403 2.7874584
614.3365713647306 2.7838397
614.3570637687627 2.7780358
614.3775568563593 2.7689947
614.398050627543 2.7553259
614.4185450823367 2.7352879
614.4390402207632 2.7068364
614.4595360428455 2.6677617
614.480032548606 2.6159331
614.5005297380678 2.5496501
614.5210276112538 2.4680597
614.5415261681866 2.3715598
614.562025408889 2.2620755
614.5825253333838 2.143103
614.6030259416941 2.0194626
614.6235272338423 1.8967942
614.6440292098514 1.7809151
614.6645318697443 1.6772036
614.6850352135439 1.5901542
614.7055392412726 1.5231696
614.7260439529534 1.47857
614.7465493486094 1.4577317
614.7670554282631 1.4612476
614.7875621919372 1.4890218
614.808069639655 1.540221
614.8285777714389 1.6117013
614.849086587312 1.6737443
614.8695960872966 1.5817089
614.8901062714162 1.32107
614.9106171396933 1.3711038
614.9311286921507 1.8465327
614.951640928811 2.2842829
614.9721538496976 2.4764169
614.9926674548329 2.5755376
615.0131817442398 2.6552618
615.0336967179412 2.719127
615.0542123759599 2.7683493
615.0747287183186 2.8047669
615.0952457450403 2.8304966
615.1157634561478 2.8475929
615.1362818516637 2.857829
615.1568009316112 2.8626029
615.1773206960129 2.8629509
615.1978411448918 2.8596389
615.2183622782704 2.8533007
615.2388840961719 2.8445842
615.259406598619 2.8342678
615.2799297856343 2.823315
615.300453657241 2.812846
