# spectrum acquired about 2 hrs after the trigger. Magnitude ~ 16/17
# Ang	10^-16 erg/cm^2/s/Angstrom
          3.1620989E+03       9.9180403E+00             
          3.1621230E+03       1.2701257E+01             
          3.1621475E+03       2.8933529E+01             
          3.1621719E+03       3.3936085E+01             
          3.1621960E+03       3.7870438E+01             
          3.1622205E+03       4.2149498E+01             
          3.1622449E+03       2.5450178E+01             
          3.1622690E+03       3.1996386E+00             
          3.1622935E+03      -6.0182824E+00             
          3.1623179E+03       2.9011703E+01             
          3.1623420E+03       1.3047227E+01             
          3.1623665E+03       1.6383414E+00             
          3.1623906E+03       5.2670569E+00             
          3.1624150E+03       1.7198795E+01             
          3.1624395E+03       3.2121433E+01             
          3.1624636E+03       2.9300179E+01             
          3.1624880E+03       1.7800951E+01             
          3.1625125E+03       1.6172935E+01             
          3.1625366E+03       1.3377653E+01             
          3.1625610E+03       3.4878230E+00             
          3.1625854E+03       1.9918463E+01             
          3.1626096E+03       2.9902344E+01             
          3.1626340E+03       2.0619999E+01             
          3.1626584E+03       9.1926718E+00             
          3.1626826E+03       1.9273664E+01             
          3.1627070E+03       1.4797798E+01             
          3.1627312E+03       1.4797394E+01             
          3.1627556E+03       2.5892094E+01             
          3.1627800E+03       2.5569490E+01             
          3.1628042E+03       3.1488031E+01             
          3.1628286E+03       1.9112030E+01             
          3.1628530E+03       1.9798025E+01             
          3.1628772E+03       1.3661701E+01             
          3.1629016E+03       2.0396944E+01             
          3.1629260E+03       2.0437126E+01             
          3.1629502E+03       1.0287821E+01             
          3.1629746E+03       1.5419168E+01             
          3.1629990E+03       2.8748243E+01             
          3.1630232E+03       3.5509117E+01             
          3.1630476E+03       3.4248829E+01             
          3.1630718E+03       3.0022825E+01             
          3.1630962E+03       4.2870358E+01             
          3.1631206E+03       3.0782732E+01             
          3.1631448E+03       2.7395689E+01             
          3.1631692E+03       1.3752075E+01             
          3.1631936E+03       7.9986849E+00             
          3.1632178E+03       1.3267265E+01             
          3.1632422E+03       2.0909729E+01             
          3.1632666E+03       3.3691929E+01             
          3.1632908E+03       8.1657314E+00             
          3.1633152E+03       9.7875738E+00             
          3.1633396E+03      -1.1139573E+01             
          3.1633638E+03       9.8349142E+00             
          3.1633882E+03       2.5443377E+01             
          3.1634124E+03       3.4655323E+01             
          3.1634368E+03       4.9941154E+00             
          3.1634612E+03       1.4812654E+01             
          3.1634854E+03       3.8072479E+01             
          3.1635098E+03       2.9198931E+01             
          3.1635342E+03      -6.9507437E+00             
          3.1635583E+03       2.2504932E+01             
          3.1635828E+03       2.0710281E+01             
          3.1636072E+03       2.0070312E+01             
          3.1636313E+03       4.1895367E+01             
          3.1636558E+03       3.8286228E+01             
          3.1636802E+03       2.7017908E+01             
          3.1637043E+03       6.0477386E+00             
          3.1637288E+03       1.7735886E+01             
          3.1637529E+03       2.7571470E+01             
          3.1637773E+03       2.4181015E+01             
          3.1638018E+03       2.8846233E+01             
          3.1638259E+03       1.2999788E+01             
          3.1638503E+03       2.4959000E+01             
          3.1638748E+03       2.2030792E+01             
          3.1638989E+03       2.8873308E+01             
          3.1639233E+03       3.1825314E+01             
          3.1639478E+03       1.9201109E+01             
          3.1639719E+03      -1.5913107E+00             
          3.1639963E+03       2.1376255E+01             
          3.1640208E+03      -1.1775360E+00             
          3.1640449E+03      -1.2719612E+00             
          3.1640693E+03       2.2410751E+01             
          3.1640935E+03       2.9110694E+00             
          3.1641179E+03       1.3743236E+01             
          3.1641423E+03       1.1488881E+01             
          3.1641665E+03       1.9321430E+01             
          3.1641909E+03       1.1768831E+01             
          3.1642153E+03       1.3128194E+01             
          3.1642395E+03       1.4415453E-01             
          3.1642639E+03       1.1123660E+01             
          3.1642883E+03       7.9076447E+00             
          3.1643125E+03       3.1832355E+01             
          3.1643369E+03       1.3526592E+01             
          3.1643613E+03      -1.6621357E+01             
          3.1643855E+03       5.8774695E+00             
          3.1644099E+03       9.4764290E+00             
          3.1644341E+03       2.5252554E+01             
          3.1644585E+03       2.2538397E+01             
          3.1644829E+03       8.6173964E+00             
          3.1645071E+03       1.1472383E+01             
          3.1645315E+03       2.3227137E+01             
          3.1645559E+03       2.7757195E+01             
          3.1645801E+03       1.2478921E+01             
          3.1646045E+03       8.2421150E+00             
          3.1646289E+03       2.9975975E+01             
          3.1646531E+03       1.7950510E+01             
          3.1646775E+03      -3.3352787E+00             
          3.1647019E+03       9.6215639E+00             
          3.1647261E+03       2.1795774E+01             
          3.1647505E+03       1.1479387E+01             
          3.1647747E+03       1.7794624E+01             
          3.1647991E+03       2.2626446E+01             
          3.1648235E+03       2.7334398E+01             
          3.1648477E+03       1.0101357E+01             
          3.1648721E+03       1.1104276E+01             
          3.1648965E+03       2.2919069E+01             
          3.1649207E+03       2.9890448E+01             
          3.1649451E+03       2.4640600E+01             
          3.1649695E+03       1.9223160E+01             
          3.1649937E+03       9.6487571E-03             
          3.1650181E+03       3.9627899E+01             
          3.1650425E+03       4.3234474E+01             
          3.1650667E+03       1.1369260E+01             
          3.1650911E+03       1.3656716E+01             
          3.1651152E+03       1.3791979E+01             
          3.1651396E+03       5.4259496E+00             
          3.1651641E+03       1.4372300E+01             
          3.1651882E+03       3.8064671E+01             
          3.1652126E+03       3.1242531E+01             
          3.1652371E+03       1.9774269E+01             
          3.1652612E+03       1.4959656E+01             
          3.1652856E+03       2.5345673E+01             
          3.1653101E+03       1.9799406E+01             
          3.1653342E+03       6.5686936E+00             
          3.1653586E+03       1.2635885E+01             
          3.1653831E+03       1.9217337E+01             
          3.1654072E+03       1.5952584E+01             
          3.1654316E+03       1.0171127E+01             
          3.1654558E+03       1.0080537E+01             
          3.1654802E+03       7.8182421E+00             
          3.1655046E+03       1.5705345E+01             
          3.1655288E+03       8.9248915E+00             
          3.1655532E+03       5.8597865E+00             
          3.1655776E+03       1.2398768E+01             
          3.1656018E+03       1.9957861E+01             
          3.1656262E+03       2.1028767E+01             
          3.1656506E+03       2.2596132E+01             
          3.1656748E+03      -7.0844072E-01             
          3.1656992E+03       5.3733873E+00             
          3.1657236E+03       3.8258625E+01             
          3.1657478E+03       3.3315525E+01             
          3.1657722E+03       1.5735285E+01             
          3.1657964E+03       1.7600557E+01             
          3.1658208E+03       1.8991377E+01             
          3.1658452E+03      -1.0555976E+01             
          3.1658694E+03      -5.1018777E+00             
          3.1658938E+03       1.9131691E+01             
          3.1659182E+03       1.2371041E+01             
          3.1659424E+03       8.6829597E-01             
          3.1659668E+03       1.9364414E+00             
          3.1659912E+03       7.4927616E+00             
          3.1660154E+03       2.8977158E+01             
          3.1660398E+03       1.6897152E+01             
          3.1660642E+03       1.5292429E+01             
          3.1660884E+03       2.0063341E+01             
          3.1661128E+03       2.3477411E+01             
          3.1661370E+03       1.3206416E+01             
          3.1661614E+03      -5.0800916E-02             
          3.1661858E+03       1.4189091E+01             
          3.1662100E+03       1.4297396E+01             
          3.1662344E+03       1.4441339E+01             
          3.1662588E+03       9.1455326E+00             
          3.1662830E+03       1.2602475E+01             
          3.1663074E+03       3.8411976E+01             
          3.1663318E+03       2.2092728E+01             
          3.1663560E+03       1.4479601E+01             
          3.1663804E+03       2.1497896E+01             
          3.1664048E+03       2.5277088E+01             
          3.1664290E+03       2.8228344E+01             
          3.1664534E+03       2.7231485E+01             
          3.1664775E+03       1.4221620E+01             
          3.1665020E+03       1.6110991E+01             
          3.1665264E+03       1.1812735E+01             
          3.1665505E+03       1.6596865E+01             
          3.1665750E+03       1.1856791E+01             
          3.1665994E+03       1.4871334E+01             
          3.1666235E+03       2.4929527E+01             
          3.1666479E+03       9.2493401E+00             
          3.1666724E+03       1.8662155E+01             
          3.1666965E+03       1.7905762E+01             
          3.1667209E+03       1.6186378E+01             
          3.1667454E+03       1.5659398E+01             
          3.1667695E+03       1.7799435E+01             
          3.1667939E+03       1.6805859E+01             
          3.1668181E+03       1.0885944E+01             
          3.1668425E+03       1.6017838E+01             
          3.1668669E+03       1.2864089E+01             
          3.1668911E+03       1.2733324E+01             
          3.1669155E+03       4.0007187E+01             
          3.1669399E+03       2.9052803E+01             
          3.1669641E+03       2.9104225E+01             
          3.1669885E+03       5.2359337E+01             
          3.1670129E+03       2.7948573E+00             
          3.1670371E+03       1.7869415E+00             
          3.1670615E+03       1.0293696E+01             
          3.1670857E+03       6.8753867E+00             
          3.1671101E+03       5.9527473E+00             
          3.1671345E+03       1.0719615E+01             
          3.1671587E+03       1.8834219E+01             
          3.1671831E+03       1.2175054E+01             
          3.1672075E+03       2.8579260E+01             
          3.1672317E+03       1.0225293E+01             
          3.1672561E+03       2.2794218E+01             
          3.1672805E+03       3.1617134E+01             
          3.1673047E+03       1.2971768E+01             
          3.1673291E+03       1.0024108E+00             
          3.1673535E+03      -1.0586947E+01             
          3.1673777E+03      -2.8672421E+00             
          3.1674021E+03       2.4340799E+01             
          3.1674263E+03       4.7151546E+01             
          3.1674507E+03       1.1934090E+01             
          3.1674751E+03       1.9171524E+01             
          3.1674993E+03       2.4380400E+01             
          3.1675237E+03       1.5712452E+01             
          3.1675481E+03       1.9308750E+01             
          3.1675723E+03       2.9691824E+01             
          3.1675967E+03       3.6138702E+01             
          3.1676211E+03       3.4484413E+01             
          3.1676453E+03       2.7107199E+01             
          3.1676697E+03       1.6836975E+01             
          3.1676941E+03       1.1078583E+01             
          3.1677183E+03       1.7473314E+01             
          3.1677427E+03       2.0703579E+01             
          3.1677668E+03       7.5952501E+00             
          3.1677913E+03       5.4826221E+00             
          3.1678157E+03       2.5268185E+01             
          3.1678398E+03       1.9505953E+01             
          3.1678643E+03       2.0681824E+01             
          3.1678887E+03       2.1303999E+01             
          3.1679128E+03       2.3636044E+01             
          3.1679373E+03       1.5754345E+01             
          3.1679617E+03      -2.0852041E+00             
          3.1679858E+03       8.1537199E+00             
          3.1680103E+03       9.1086464E+00             
          3.1680347E+03       2.2216255E+01             
          3.1680588E+03       3.1940426E+01             
          3.1680833E+03       3.8528860E+00             
          3.1681074E+03       4.8137984E+00             
          3.1681318E+03       2.3015368E+01             
          3.1681562E+03       2.8028776E+01             
          3.1681804E+03       3.0942247E+01             
          3.1682048E+03       2.0676973E+01             
          3.1682292E+03       2.7657539E+01             
          3.1682534E+03       2.3908728E+01             
          3.1682778E+03       2.0378958E+01             
          3.1683022E+03       2.5185760E+01             
          3.1683264E+03       1.7256407E+01             
          3.1683508E+03       2.0359350E+01             
          3.1683752E+03       1.2556464E+01             
          3.1683994E+03       6.2137904E+00             
          3.1684238E+03       1.1136037E+01             
          3.1684480E+03       3.6603706E+01             
          3.1684724E+03       2.2999310E+01             
          3.1684968E+03       1.4956547E+01             
          3.1685210E+03       1.2308801E+01             
          3.1685454E+03       4.7874861E+00             
          3.1685698E+03       1.3997294E+01             
          3.1685940E+03       1.2843707E+01             
          3.1686184E+03       8.7867708E+00             
          3.1686428E+03       1.9540714E+01             
          3.1686670E+03       2.6102978E+01             
          3.1686914E+03       2.1098392E+01             
          3.1687158E+03       4.7457771E+00             
          3.1687400E+03      -9.3606911E+00             
          3.1687644E+03       8.3345709E+00             
          3.1687886E+03       3.4983664E+00             
          3.1688130E+03       5.1746001E+00             
          3.1688374E+03       9.4717665E+00             
          3.1688616E+03       1.1966123E+01             
          3.1688860E+03       1.9380875E+01             
          3.1689104E+03       2.7258863E+01             
          3.1689346E+03       1.0814827E+01             
          3.1689590E+03       1.9874428E+01             
          3.1689834E+03       2.3862129E+01             
          3.1690076E+03       1.1931614E+01             
          3.1690320E+03       2.2233038E+01             
          3.1690564E+03       2.5116344E+01             
          3.1690806E+03       1.7753448E+01             
          3.1691050E+03       1.9559685E+01             
          3.1691292E+03       2.1867779E+01             
          3.1691536E+03       1.3664923E+01             
          3.1691780E+03       5.4046078E+00             
          3.1692021E+03       9.9046803E+00             
          3.1692266E+03       2.1209599E+01             
          3.1692510E+03       9.0154657E+00             
          3.1692751E+03       2.0762465E+01             
          3.1692996E+03       3.0677456E+01             
          3.1693240E+03       8.5688047E+00             
          3.1693481E+03       7.1852765E+00             
          3.1693726E+03       1.4993588E+01             
          3.1693970E+03       2.9079981E+01             
          3.1694211E+03       1.3788305E+01             
          3.1694456E+03       4.4070764E+00             
          3.1694697E+03       4.4615493E+00             
          3.1694941E+03       2.0038300E+01             
          3.1695186E+03       2.5233967E+01             
          3.1695427E+03       8.1346340E+00             
          3.1695671E+03       3.1226759E+01             
          3.1695916E+03       2.4743567E+01             
          3.1696157E+03       1.1645802E+01             
          3.1696401E+03       2.1432774E+01             
          3.1696646E+03       1.7537199E+01             
          3.1696887E+03       1.8886261E+01             
          3.1697131E+03       2.8674131E+01             
          3.1697375E+03       1.1767435E+01             
          3.1697617E+03       1.5166833E+01             
          3.1697861E+03       3.4813171E+01             
          3.1698103E+03       2.2819675E+01             
          3.1698347E+03       1.8152933E+01             
          3.1698591E+03       2.2640955E+01             
          3.1698833E+03       2.9086723E+01             
          3.1699077E+03       2.5933424E+01             
          3.1699321E+03       1.7677591E+01             
          3.1699563E+03       2.0294319E+01             
          3.1699807E+03       1.7453547E+01             
          3.1700051E+03       2.3914568E+01             
          3.1700293E+03       2.0736956E+01             
          3.1700537E+03       1.9787222E+01             
          3.1700781E+03       1.8494822E+01             
          3.1701023E+03       1.2511474E+01             
          3.1701267E+03       1.4912002E+01             
          3.1701509E+03       1.4717527E+01             
          3.1701753E+03       1.6549631E+01             
          3.1701997E+03       2.5772974E+01             
          3.1702239E+03       2.2167772E+01             
          3.1702483E+03       9.0669289E+00             
          3.1702727E+03       1.1251725E+01             
          3.1702969E+03       2.1695007E+01             
          3.1703213E+03       2.3239223E+01             
          3.1703457E+03       1.4503179E+01             
          3.1703699E+03       1.7738097E+00             
          3.1703943E+03       8.0391808E+00             
          3.1704187E+03       2.3415768E+01             
          3.1704429E+03       2.0913649E+01             
          3.1704673E+03       1.8744781E+01             
          3.1704915E+03       2.5469397E+01             
          3.1705159E+03       2.8547342E+01             
          3.1705403E+03       2.6167412E+01             
          3.1705645E+03       2.0751781E+01             
          3.1705889E+03       2.3566141E+01             
          3.1706133E+03       1.3808808E+01             
          3.1706375E+03       1.5239979E+01             
          3.1706619E+03       2.5141542E+01             
          3.1706863E+03       2.5056631E+01             
          3.1707104E+03       2.4887028E+01             
          3.1707349E+03       2.2161121E+01             
          3.1707593E+03       4.4085417E+00             
          3.1707834E+03       1.5918430E+01             
          3.1708079E+03       1.7975058E+01             
          3.1708320E+03       6.5825329E+00             
          3.1708564E+03       1.2826528E+01             
          3.1708809E+03       1.3676832E+01             
          3.1709050E+03       9.8936396E+00             
          3.1709294E+03       2.3695108E+01             
          3.1709539E+03       1.9018074E+01             
          3.1709780E+03       1.5630684E+01             
          3.1710024E+03       2.1872208E+01             
          3.1710269E+03       9.0187120E+00             
          3.1710510E+03       4.1328588E+00             
          3.1710754E+03       4.6775584E+00             
          3.1710999E+03       1.4474597E+01             
          3.1711240E+03       1.6050468E+01             
          3.1711484E+03       1.8372141E+01             
          3.1711726E+03       3.4074265E+01             
          3.1711970E+03       1.4645672E+01             
          3.1712214E+03       1.6601423E+00             
          3.1712456E+03      -9.7955003E-02             
          3.1712700E+03       1.3410908E+01             
          3.1712944E+03       2.1941744E+01             
          3.1713186E+03       2.6335522E+01             
          3.1713430E+03       1.4720155E+01             
          3.1713674E+03       9.8705730E+00             
          3.1713916E+03       7.3799262E+00             
          3.1714160E+03       1.5619274E+01             
          3.1714404E+03       1.8611019E+01             
          3.1714646E+03       1.8753017E+01             
          3.1714890E+03       1.0535905E+01             
          3.1715132E+03       1.9171995E+01             
          3.1715376E+03       2.2343693E+01             
          3.1715620E+03       2.5302166E+01             
          3.1715862E+03       2.5558882E+01             
          3.1716106E+03       1.0855618E+01             
          3.1716350E+03       7.3868561E+00             
          3.1716592E+03       2.4103081E+01             
          3.1716836E+03       2.2862885E+01             
          3.1717080E+03       1.5568987E+01             
          3.1717322E+03       7.1251926E+00             
          3.1717566E+03       1.6700630E+01             
          3.1717810E+03       1.7587740E+01             
          3.1718052E+03       2.2773035E+01             
          3.1718296E+03       2.7883186E+01             
          3.1718538E+03       1.3783899E+01             
          3.1718782E+03       9.8730516E+00             
          3.1719026E+03       1.3428281E+01             
          3.1719268E+03       1.7453695E+01             
          3.1719512E+03       1.8243574E+01             
          3.1719756E+03       2.0530113E+01             
          3.1719998E+03       2.8813366E+01             
          3.1720242E+03       1.2103115E+01             
          3.1720486E+03       1.0316492E+01             
          3.1720728E+03       2.4366558E+01             
          3.1720972E+03       2.2426516E+01             
          3.1721216E+03       2.5445198E+01             
          3.1721458E+03       2.0485874E+01             
          3.1721702E+03      -1.6087010E+00             
          3.1721943E+03       6.7111373E+00             
          3.1722188E+03       1.3443667E+01             
          3.1722432E+03       1.4762584E+01             
          3.1722673E+03       4.7564297E+00             
          3.1722917E+03       1.7620115E+01             
          3.1723162E+03       2.7931620E+01             
          3.1723403E+03       5.2495832E+00             
          3.1723647E+03       1.5440177E+01             
          3.1723892E+03       1.4291162E+01             
          3.1724133E+03       9.5000780E-01             
          3.1724377E+03       1.2146286E+01             
          3.1724622E+03       2.3020718E+01             
          3.1724863E+03       2.4220669E+01             
          3.1725107E+03       1.6488564E+01             
          3.1725349E+03       2.3899090E+01             
          3.1725593E+03       2.2013752E+01             
          3.1725837E+03       1.4840674E+01             
          3.1726079E+03       1.8113005E+01             
          3.1726323E+03       1.6616537E+01             
          3.1726567E+03       1.8215992E+01             
          3.1726809E+03       2.5198545E+01             
          3.1727053E+03       7.7953081E+00             
          3.1727297E+03       1.1061740E+01             
          3.1727539E+03       3.2753475E+01             
          3.1727783E+03       7.4486217E+00             
          3.1728027E+03       7.8580976E+00             
          3.1728269E+03       1.2553064E+01             
          3.1728513E+03       1.8418501E+01             
          3.1728755E+03       2.4187599E+01             
          3.1728999E+03       2.4337395E+01             
          3.1729243E+03       2.0422703E+01             
          3.1729485E+03       3.5130737E+01             
          3.1729729E+03       1.9393002E+01             
          3.1729973E+03       5.6391091E+00             
          3.1730215E+03       2.4127243E+01             
          3.1730459E+03       8.3221130E+00             
          3.1730703E+03       9.7770109E+00             
          3.1730945E+03       2.2907833E+01             
          3.1731189E+03       2.2645237E+01             
          3.1731433E+03       1.6509970E+01             
          3.1731675E+03       8.4665833E+00             
          3.1731919E+03      -1.5408934E+00             
          3.1732161E+03       2.3294340E+01             
          3.1732405E+03       3.1261631E+01             
          3.1732649E+03       2.8732990E+01             
          3.1732891E+03       7.3528800E+00             
          3.1733135E+03       2.1162674E+01             
          3.1733379E+03       2.5169762E+01             
          3.1733621E+03       8.0059071E+00             
          3.1733865E+03       3.1935095E+01             
          3.1734109E+03       2.5259914E+01             
          3.1734351E+03       1.1523813E+01             
          3.1734595E+03       2.8357288E+01             
          3.1734839E+03       2.6555834E+01             
          3.1735081E+03       2.1639257E+01             
          3.1735325E+03       1.4805156E+01             
          3.1735566E+03       2.8982960E+01             
          3.1735811E+03       1.2740636E+01             
          3.1736055E+03      -6.7918651E-02             
          3.1736296E+03       1.5535927E+01             
          3.1736541E+03       1.9936378E+01             
          3.1736785E+03       1.5295644E+01             
          3.1737026E+03       4.4472580E+00             
          3.1737271E+03       3.6958035E+01             
          3.1737515E+03       2.7691875E+01             
          3.1737756E+03       1.7008284E+01             
          3.1738000E+03       1.1478992E+01             
          3.1738245E+03       1.9909639E+01             
          3.1738486E+03       2.4249781E+01             
          3.1738730E+03       2.7547010E+01             
          3.1738972E+03       3.1380873E+01             
          3.1739216E+03       2.5804846E+01             
          3.1739460E+03       2.3971516E+01             
          3.1739702E+03       2.4516804E+01             
          3.1739946E+03       1.6391998E+01             
          3.1740190E+03       1.8923271E+01             
          3.1740432E+03       1.8721577E+01             
          3.1740676E+03       9.4989405E+00             
          3.1740920E+03       2.0606567E+01             
          3.1741162E+03       1.7913858E+01             
          3.1741406E+03       1.2116253E+01             
          3.1741650E+03       2.9259230E+01             
          3.1741892E+03       1.4582742E+01             
          3.1742136E+03       9.7236948E+00             
          3.1742378E+03       1.5159377E+01             
          3.1742622E+03       6.0063300E+00             
          3.1742866E+03       6.7119827E+00             
          3.1743108E+03       1.2166944E+01             
          3.1743352E+03       2.5343647E+01             
          3.1743596E+03       2.6713493E+01             
          3.1743838E+03       2.9615475E+01             
          3.1744082E+03       2.9844156E+01             
          3.1744326E+03       7.5112295E+00             
          3.1744568E+03       3.8669860E+00             
          3.1744812E+03       1.0482677E+01             
          3.1745056E+03       2.7681032E+01             
          3.1745298E+03       1.1444843E+01             
          3.1745542E+03       2.0800522E+01             
          3.1745784E+03       3.2053585E+01             
          3.1746028E+03       3.9271751E+01             
          3.1746272E+03       2.6505697E+01             
          3.1746514E+03       2.2808748E+01             
          3.1746758E+03       2.3014526E+01             
          3.1747002E+03       2.6903322E+01             
          3.1747244E+03       1.7913109E+01             
          3.1747488E+03       1.4441582E+01             
          3.1747732E+03       1.7459217E+01             
          3.1747974E+03       2.5058138E+01             
          3.1748218E+03       1.8992895E+01             
          3.1748462E+03       1.4192076E+01             
          3.1748704E+03       1.3940905E+01             
          3.1748948E+03       2.4037589E-01             
          3.1749189E+03       1.0830882E+01             
          3.1749434E+03       2.4365183E+01             
          3.1749678E+03       1.8341072E+01             
          3.1749919E+03       1.6682727E+00             
          3.1750164E+03       2.4879439E+00             
          3.1750408E+03       1.1295652E+01             
          3.1750649E+03      -3.9246422E-01             
          3.1750894E+03       9.5022039E+00             
          3.1751138E+03       1.0480158E+01             
          3.1751379E+03      -1.3029881E+00             
          3.1751624E+03       1.9169310E+01             
          3.1751868E+03       2.0922165E+01             
          3.1752109E+03       1.9514690E+01             
          3.1752354E+03       1.7209322E+01             
          3.1752595E+03       2.7264071E+01             
          3.1752839E+03       3.0835815E+01             
          3.1753083E+03       2.7150242E+01             
          3.1753325E+03       5.3519101E+00             
          3.1753569E+03       7.7715545E+00             
          3.1753813E+03       1.3783118E+01             
          3.1754055E+03       2.0029875E+01             
          3.1754299E+03       9.1599407E+00             
          3.1754543E+03       1.6721008E+01             
          3.1754785E+03       1.6918709E+01             
          3.1755029E+03       1.1006933E+01             
          3.1755273E+03       1.0651068E+01             
          3.1755515E+03       1.5837740E+01             
          3.1755759E+03       1.7611582E+01             
          3.1756001E+03       1.1460195E+01             
          3.1756245E+03       1.0382831E+00             
          3.1756489E+03       1.2957003E+01             
          3.1756731E+03       2.5181017E+01             
          3.1756975E+03       2.5673212E+01             
          3.1757219E+03       2.4290972E+01             
          3.1757461E+03       1.7015842E+01             
          3.1757705E+03       9.3895369E+00             
          3.1757949E+03       1.1736874E+01             
          3.1758191E+03       1.8184649E+01             
          3.1758435E+03       1.6597488E+01             
          3.1758679E+03       1.4555858E+01             
          3.1758921E+03       3.1705120E+01             
          3.1759165E+03       8.4327974E+00             
          3.1759407E+03       4.5843234E+00             
          3.1759651E+03       1.5522861E+01             
          3.1759895E+03       9.5768681E+00             
          3.1760137E+03      -9.6147346E-01             
          3.1760381E+03       6.3964057E+00             
          3.1760625E+03       3.4081150E+01             
          3.1760867E+03       6.0306087E+00             
          3.1761111E+03       8.0156164E+00             
          3.1761355E+03       1.0966141E+01             
          3.1761597E+03       8.7650013E+00             
          3.1761841E+03       2.0886969E+01             
          3.1762085E+03       2.2653036E+01             
          3.1762327E+03       1.9076794E+01             
          3.1762571E+03       1.1812269E+01             
          3.1762812E+03       8.5988884E+00             
          3.1763057E+03       1.0117432E+01             
          3.1763301E+03       1.0669791E+01             
          3.1763542E+03       9.9915683E-01             
          3.1763787E+03       2.4223671E+00             
          3.1764031E+03       1.0069471E+01             
          3.1764272E+03       1.7490746E+01             
          3.1764517E+03       2.1700609E+01             
          3.1764761E+03       2.2069853E+01             
          3.1765002E+03       1.7522324E+01             
          3.1765247E+03       1.3304053E+01             
          3.1765491E+03       1.9407362E+01             
          3.1765732E+03       1.5219655E+01             
          3.1765977E+03       1.7393890E+01             
          3.1766218E+03       1.9143530E+01             
          3.1766462E+03       9.1073780E+00             
          3.1766707E+03       2.3410276E+01             
          3.1766948E+03       2.6968212E+01             
          3.1767192E+03       2.3119028E+01             
          3.1767437E+03       2.1166550E+01             
          3.1767678E+03       1.4085411E+01             
          3.1767922E+03       1.4841511E+01             
          3.1768167E+03       1.9580269E+01             
          3.1768408E+03       1.2579020E+01             
          3.1768652E+03       1.2843222E+01             
          3.1768896E+03       1.6736111E+01             
          3.1769138E+03       2.1001436E+01             
          3.1769382E+03       7.2816734E+00             
          3.1769624E+03       1.3160252E+01             
          3.1769868E+03       2.1964952E+01             
          3.1770112E+03       2.4555460E+01             
          3.1770354E+03       2.2741255E+01             
          3.1770598E+03       1.2057803E+01             
          3.1770842E+03       1.3118909E+01             
          3.1771084E+03       2.4679905E+01             
          3.1771328E+03       2.1156868E+01             
          3.1771572E+03       1.5240355E+01             
          3.1771814E+03       1.4083051E+01             
          3.1772058E+03       1.3836253E+01             
          3.1772302E+03      -1.2431267E+00             
          3.1772544E+03       1.5516543E+01             
          3.1772788E+03       1.4686397E+01             
          3.1773030E+03       8.0566788E+00             
          3.1773274E+03       2.2284286E+01             
          3.1773518E+03       2.4883707E+01             
          3.1773760E+03       2.3971992E+01             
          3.1774004E+03       1.5693301E+01             
          3.1774248E+03       6.7580385E+00             
          3.1774490E+03       2.2861845E+01             
          3.1774734E+03       2.7440031E+01             
          3.1774978E+03       1.1641612E+01             
          3.1775220E+03       2.5749166E+00             
          3.1775464E+03       8.1871424E+00             
          3.1775708E+03       1.3774297E+01             
          3.1775950E+03       1.7971718E+01             
          3.1776194E+03       1.6282553E+01             
          3.1776436E+03       1.9291763E+01             
          3.1776680E+03       1.8431589E+01             
          3.1776924E+03       1.1254742E+01             
          3.1777166E+03       2.3331148E+01             
          3.1777410E+03       9.9143085E+00             
          3.1777654E+03       7.2838378E+00             
          3.1777896E+03       1.4008609E+01             
          3.1778140E+03       2.8586443E+01             
          3.1778384E+03       3.5265675E+00             
          3.1778625E+03       4.1120973E+00             
          3.1778870E+03       1.9915936E+01             
          3.1779114E+03       4.8161612E+00             
          3.1779355E+03       2.7217344E+01             
          3.1779600E+03       2.5197386E+01             
          3.1779841E+03       1.2545405E+01             
          3.1780085E+03       2.1303766E+01             
          3.1780330E+03       1.5650708E+01             
          3.1780571E+03       8.4732561E+00             
          3.1780815E+03       4.8932638E+00             
          3.1781060E+03       2.8371197E+01             
          3.1781301E+03       1.2102850E+01             
          3.1781545E+03       9.8258352E+00             
          3.1781790E+03       1.1805096E+01             
          3.1782031E+03       7.5499287E+00             
          3.1782275E+03       2.3664093E+01             
          3.1782517E+03       2.5034380E+01             
          3.1782761E+03       1.8898689E+01             
          3.1783005E+03       8.1527977E+00             
          3.1783247E+03       1.0020211E+01             
          3.1783491E+03       1.1368527E+01             
          3.1783735E+03       1.5995220E+01             
          3.1783977E+03       2.7491312E+01             
          3.1784221E+03       1.7447495E+01             
          3.1784465E+03       2.5498690E+01             
          3.1784707E+03       2.4201574E+01             
          3.1784951E+03       1.1459834E+01             
          3.1785195E+03       3.0567539E+01             
          3.1785437E+03       1.5528878E+01             
          3.1785681E+03       1.1909666E+01             
          3.1785923E+03       1.6324011E+01             
          3.1786167E+03       1.0446939E+01             
          3.1786411E+03       9.8736572E+00             
          3.1786653E+03       8.2011232E+00             
          3.1786897E+03       5.6691256E+00             
          3.1787141E+03       2.8665867E+01             
          3.1787383E+03       1.4595615E+01             
          3.1787627E+03       1.2011818E+01             
          3.1787871E+03       1.4903908E+01             
          3.1788113E+03       1.3712017E+01             
          3.1788357E+03       3.4095395E+00             
          3.1788601E+03       7.0219870E+00             
          3.1788843E+03       1.1190886E+01             
          3.1789087E+03       8.8938465E+00             
          3.1789329E+03      -2.0278126E-01             
          3.1789573E+03       2.6076506E+01             
          3.1789817E+03       3.5456055E+01             
